"id";"sex";"affiliated";"time_secs"
8434;"m";1;1257.6
2756;"m";1;1257.8
4792;"m";1;1258.6
4502;"m";1;1259.3
7585;"m";1;1259.4
8203;"m";0;1259.8
4121;"m";1;1259.8
4807;"m";1;1259.9
9363;"m";1;1260.1
11238;"m";0;1260.2
10054;"m";1;1260.2
4601;"m";1;1260.6
5265;"m";0;1260.8
4002;"m";1;1261.0
2911;"f";1;1261.4
4908;"m";0;1261.7
10851;"m";1;1262.1
2923;"m";0;1262.3
4092;"m";0;1262.3
11063;"m";1;1262.5
8478;"m";1;1263.2
2525;"m";0;1263.5
4604;"m";1;1264.0
3674;"f";1;1264.4
3300;"f";0;1264.7
2375;"m";1;1264.7
3726;"m";1;1264.8
9169;"m";1;1264.9
9061;"m";1;1264.9
13255;"m";0;1265.1
11023;"m";1;1265.2
4619;"m";1;1265.3
4852;"m";1;1266.6
4255;"m";1;1267.1
3279;"m";1;1267.4
4148;"m";1;1267.5
2015;"m";1;1268.0
2677;"m";0;1268.2
2741;"m";1;1268.2
11041;"f";1;1268.8
2761;"m";0;1269.3
18846;"m";1;1269.9
2280;"m";0;1269.9
4572;"f";1;1270.3
4373;"m";1;1270.4
8694;"m";0;1270.5
15245;"m";1;1270.8
2896;"m";1;1271.0
2968;"m";1;1271.2
2769;"m";1;1271.3
4415;"m";1;1271.3
4361;"m";1;1271.5
14661;"m";1;1271.5
3879;"m";1;1271.6
8013;"m";1;1271.6
12352;"f";1;1271.7
2327;"f";0;1271.7
3752;"m";1;1271.7
5304;"m";1;1271.8
2269;"m";0;1272.0
2983;"m";1;1272.0
10889;"m";1;1272.0
5338;"m";0;1272.1
3543;"m";0;1273.2
14565;"m";1;1273.2
2098;"m";0;1273.2
13353;"m";0;1273.3
4559;"m";1;1273.7
4736;"m";1;1273.7
4733;"m";1;1273.7
13604;"m";0;1273.8
2714;"m";0;1273.8
3919;"m";1;1273.9
2164;"f";1;1274.1
4405;"f";1;1274.4
4827;"m";1;1274.6
3227;"f";1;1275.0
2618;"m";1;1275.2
3335;"m";0;1275.3
4600;"f";1;1275.3
3770;"m";1;1275.3
4123;"f";1;1275.6
9045;"f";1;1275.9
3743;"f";1;1276.1
9645;"m";1;1276.2
7528;"m";1;1276.4
2934;"m";1;1277.0
4478;"m";1;1277.2
4210;"m";1;1277.3
2581;"m";1;1277.6
7291;"m";1;1277.6
4016;"m";1;1277.6
2686;"m";0;1277.7
