"id";"sex";"affiliated";"time_secs"
3589;"m";1;1059.8
3046;"m";0;1059.8
3149;"m";1;1061.5
3397;"m";0;1061.8
3104;"m";1;1062.0
3506;"m";0;1062.2
3350;"m";1;1062.5
4403;"m";1;1062.6
2468;"m";0;1062.9
5810;"m";1;1066.8
5343;"m";1;1067.1
2817;"m";1;1068.0
4845;"m";0;1068.1
3231;"m";0;1068.1
3434;"m";1;1069.8
3841;"m";1;1070.1
3941;"m";1;1071.8
2992;"m";0;1073.7
3956;"m";1;1074.2
6379;"m";1;1074.4
2038;"m";0;1075.2
4522;"m";1;1075.5
3745;"m";0;1077.2
6249;"m";1;1077.3
4372;"m";1;1079.5
5931;"m";1;1079.8
3553;"m";1;1081.0
4412;"m";1;1082.0
3131;"m";0;1082.0
3096;"m";1;1084.1
3718;"m";0;1084.4
3439;"m";1;1084.5
6041;"m";1;1084.9
3959;"f";1;1085.0
4741;"m";1;1085.4
3676;"m";0;1086.1
4899;"m";1;1086.5
3517;"m";1;1086.9
5238;"f";1;1087.8
5571;"m";1;1088.4
6368;"m";0;1088.8
4630;"m";0;1088.8
3934;"f";1;1090.6
4311;"m";1;1091.2
4639;"m";0;1091.8
5011;"m";1;1091.9
5112;"m";1;1092.7
3111;"m";1;1093.2
5718;"m";1;1093.3
2834;"m";0;1093.7
3391;"m";0;1093.9
2891;"m";1;1094.4
16707;"m";1;1095.3
5862;"m";1;1097.0
5951;"m";1;1097.5
5277;"m";1;1097.9
4250;"m";1;1097.9
2111;"m";0;1098.3
4228;"m";1;1098.5
3844;"m";1;1099.3
3907;"f";0;1100.3
4100;"m";0;1100.4
5072;"m";1;1100.6
11509;"m";1;1100.8
11354;"m";1;1100.9
5283;"m";1;1101.3
3764;"m";1;1101.5
5043;"m";1;1102.5
6293;"m";0;1102.5
3754;"m";0;1103.8
3528;"m";1;1104.3
2231;"f";1;1104.7
2521;"m";0;1104.9
6266;"f";1;1105.2
5668;"m";1;1105.9
3133;"f";0;1106.7
6033;"m";1;1106.9
15951;"m";1;1107.1
6038;"m";1;1107.6
3097;"m";0;1108.1
4141;"m";1;1108.3
4333;"m";0;1108.4
5611;"m";1;1109.6
2351;"m";0;1109.8
13048;"f";0;1111.0
4482;"m";0;1111.1
3906;"m";1;1112.3
2984;"m";1;1112.4
4792;"m";1;1112.5
2206;"m";0;1113.4
6297;"m";1;1113.6
5761;"m";1;1115.0
8472;"m";1;1116.1
3981;"m";1;1116.7
5264;"m";1;1118.5
3037;"m";1;1118.8
2758;"m";1;1120.3
3558;"m";0;1120.8
4627;"m";1;1122.4
5542;"m";1;1123.1
5022;"m";1;1123.2
2197;"m";0;1123.3
4033;"m";1;1123.8
3842;"m";1;1124.1
4870;"m";1;1124.4
5501;"m";1;1124.4
5552;"m";1;1124.8
4424;"m";0;1124.9
15598;"m";1;1125.1
4884;"m";1;1126.1
4103;"m";0;1126.9
2414;"m";1;1127.1
15006;"f";1;1127.5
3680;"m";0;1127.6
2605;"m";1;1128.1
2345;"m";0;1128.1
4704;"m";1;1128.9
5533;"m";1;1129.0
6252;"m";1;1129.4
4323;"m";1;1129.5
4065;"m";0;1129.9
3967;"m";1;1130.6
2305;"m";0;1130.6
5180;"m";0;1130.9
2551;"m";0;1131.2
4917;"m";1;1131.3
3168;"m";0;1131.3
2339;"m";1;1131.7
4732;"m";1;1131.9
3723;"m";0;1132.0
3496;"m";0;1132.6
4922;"m";1;1132.8
5336;"m";1;1132.9
2623;"m";0;1132.9
3425;"m";1;1133.4
5441;"m";0;1133.7
11645;"m";1;1134.5
3616;"m";1;1135.2
3490;"f";1;1135.9
2489;"m";1;1136.1
3645;"m";0;1136.6
2769;"m";1;1137.3
5163;"m";0;1137.4
2492;"m";1;1138.3
5770;"m";1;1139.6
3161;"m";0;1139.7
6318;"f";1;1139.7
2516;"m";1;1140.2
4638;"m";0;1140.5
4695;"m";1;1140.6
5243;"m";1;1140.6
5352;"m";1;1141.0
2191;"f";0;1141.1
2727;"m";1;1141.3
3514;"m";1;1141.8
2471;"m";1;1142.4
4045;"m";0;1143.9
2450;"m";1;1144.2
5173;"m";0;1144.2
4555;"m";1;1144.5
2139;"m";0;1144.7
5428;"m";1;1145.2
8490;"m";0;1146.0
3421;"m";1;1146.2
2659;"m";1;1147.8
15606;"m";1;1148.0
3418;"f";0;1148.1
3710;"m";1;1148.1
4882;"m";1;1149.3
56196;"m";0;1149.9
3086;"m";1;1150.1
2814;"m";1;1150.3
4682;"m";1;1150.7
6299;"f";1;1150.9
2232;"m";1;1151.0
4587;"f";0;1151.1
3290;"m";0;1151.4
2282;"m";0;1151.9
3925;"m";0;1151.9
3118;"m";0;1152.0
2716;"m";1;1152.1
16162;"m";0;1152.6
56144;"f";0;1153.2
4953;"m";1;1153.7
2808;"m";0;1154.4
3521;"m";0;1154.5
4796;"m";1;1154.5
3182;"m";1;1154.5
3130;"m";1;1154.8
3135;"f";1;1155.7
5972;"m";1;1156.4
5252;"m";1;1157.4
5457;"m";1;1157.8
3792;"m";0;1158.0
5039;"m";1;1158.4
3249;"m";0;1158.6
5474;"m";1;1158.7
3508;"m";0;1158.7
3074;"m";0;1159.0
2908;"m";0;1159.3
3040;"f";0;1159.3
5119;"m";1;1159.4
3843;"f";1;1159.8
2901;"f";1;1159.9
3262;"m";1;1160.0
3519;"m";0;1160.0
12806;"m";0;1160.5
3873;"m";1;1160.8
9984;"m";0;1161.9
2795;"m";1;1161.9
2765;"m";0;1162.2
4179;"f";1;1162.2
16855;"m";1;1163.1
5122;"m";1;1163.2
5952;"f";1;1163.6
2093;"m";1;1164.1
15091;"m";1;1164.2
11653;"m";0;1164.4
3933;"m";0;1164.7
3761;"f";1;1164.7
5845;"m";0;1165.6
2612;"m";1;1165.8
2275;"m";1;1166.0
56125;"m";0;1166.4
21446;"m";1;1167.2
3329;"m";0;1167.4
3908;"m";1;1167.5
2475;"m";0;1167.6
2469;"m";1;1167.8
10940;"m";1;1167.9
6365;"m";1;1167.9
15751;"m";1;1168.3
56124;"f";0;1168.5
2218;"f";1;1168.5
3732;"m";0;1168.9
6272;"m";0;1169.4
10055;"m";0;1169.5
6111;"f";1;1170.1
5961;"f";1;1170.3
3534;"f";0;1171.4
3804;"m";0;1171.5
6179;"f";1;1171.6
5152;"m";0;1172.1
15275;"m";1;1172.3
4368;"m";0;1173.0
5732;"m";1;1173.9
3920;"m";0;1174.0
3416;"m";1;1174.1
5815;"m";1;1174.5
5568;"m";1;1174.5
3317;"m";1;1174.5
4502;"m";1;1174.7
3524;"m";0;1174.7
11254;"m";1;1174.8
3730;"m";0;1174.9
4006;"f";1;1175.1
2071;"m";0;1175.1
4924;"m";1;1175.1
5556;"m";1;1175.6
2900;"m";0;1175.6
5207;"m";1;1177.1
6077;"m";1;1177.7
5497;"m";1;1178.0
10171;"f";1;1178.1
5721;"m";1;1178.5
7757;"f";0;1178.7
4292;"m";1;1178.9
16422;"m";1;1178.9
3462;"m";1;1179.0
5486;"m";1;1179.6
6342;"m";1;1179.6
4417;"m";0;1179.8
4967;"m";1;1180.6
5357;"m";1;1180.9
4291;"m";1;1181.9
4421;"m";1;1182.1
9567;"m";1;1183.4
3935;"f";1;1183.5
2198;"m";0;1183.8
16077;"m";1;1183.9
6090;"m";1;1184.0
2032;"m";1;1184.2
5095;"m";1;1184.7
56065;"m";1;1185.0
4158;"m";0;1185.1
2387;"m";1;1185.1
5418;"m";1;1185.3
2826;"m";1;1185.6
2239;"m";1;1185.6
2393;"m";0;1185.6
5061;"m";1;1185.7
2487;"m";1;1185.7
3049;"m";0;1186.2
13502;"m";1;1186.4
2515;"m";0;1186.5
5738;"m";1;1186.8
20676;"m";1;1187.3
6161;"m";0;1187.4
2667;"m";0;1187.5
3319;"m";0;1187.6
5532;"f";1;1187.8
4603;"m";1;1188.6
2582;"m";0;1188.8
4692;"m";1;1189.7
3241;"m";1;1189.8
2373;"m";0;1190.4
6350;"f";0;1190.7
4919;"m";1;1190.9
4518;"m";1;1191.0
5434;"m";1;1191.4
15968;"m";1;1191.6
11592;"m";1;1191.7
6366;"m";0;1191.7
5966;"m";1;1192.3
6248;"m";0;1192.5
20329;"m";1;1192.8
4738;"m";1;1193.1
5825;"m";1;1193.1
3355;"m";0;1193.1
2511;"m";1;1193.2
56216;"m";0;1193.3
2625;"f";1;1193.3
9944;"m";1;1193.4
2608;"m";0;1193.6
2639;"f";0;1193.7
6277;"m";0;1194.0
3563;"f";0;1194.4
3222;"m";1;1194.8
3283;"m";1;1195.8
2417;"m";1;1195.9
13385;"m";0;1196.1
11550;"m";1;1196.4
10379;"m";1;1196.4
5123;"m";1;1196.4
6024;"m";1;1196.6
2563;"m";0;1197.0
10175;"f";1;1197.1
9636;"m";1;1197.1
4706;"m";1;1197.4
4785;"f";1;1197.6
18737;"m";0;1197.7
4874;"m";1;1197.8
6046;"m";1;1197.8
10624;"m";1;1197.9
4821;"m";1;1198.7
4544;"m";1;1198.9
3138;"f";1;1199.0
5132;"m";1;1199.3
15139;"m";1;1199.3
10424;"m";1;1199.4
3053;"m";1;1199.8
4240;"m";1;1199.9
6013;"m";1;1200.3
5500;"m";1;1200.3
11269;"m";1;1200.5
3944;"m";0;1200.8
5137;"m";1;1201.0
3547;"m";1;1201.7
9260;"m";0;1202.6
5179;"m";0;1202.9
5902;"m";1;1203.1
4463;"m";1;1203.3
5019;"m";1;1203.5
4287;"m";1;1203.9
10383;"m";1;1204.1
2554;"m";0;1205.1
3644;"m";0;1205.2
5764;"m";1;1205.2
3033;"m";0;1205.5
5482;"m";1;1205.7
11494;"m";1;1205.7
5121;"m";1;1205.7
6183;"m";1;1205.8
3836;"m";0;1206.1
5989;"m";1;1206.1
56181;"m";0;1206.3
4589;"m";0;1206.5
6184;"m";1;1206.5
16626;"m";1;1206.7
6185;"m";1;1206.8
3291;"m";0;1207.4
4509;"f";1;1207.9
11112;"m";1;1208.5
3704;"m";1;1208.7
6356;"m";0;1208.8
4926;"m";1;1209.6
2770;"m";0;1209.8
10735;"m";1;1209.9
18213;"m";0;1210.0
3921;"m";1;1210.3
10724;"m";1;1210.6
56246;"m";1;1210.8
5757;"m";1;1210.9
15952;"m";1;1211.0
10268;"m";1;1211.6
2629;"f";1;1211.6
16473;"m";1;1211.8
3414;"m";0;1211.9
3261;"f";1;1212.1
3949;"m";0;1212.1
3767;"m";0;1212.3
56133;"m";0;1213.0
3382;"m";0;1213.6
5957;"m";1;1213.8
20186;"m";1;1214.4
5241;"m";1;1214.5
3637;"m";1;1214.6
3395;"m";0;1214.7
4418;"m";0;1214.9
5480;"m";1;1215.0
5085;"m";1;1215.1
6103;"m";1;1215.1
6066;"m";1;1215.3
5887;"m";1;1215.8
6355;"m";0;1216.0
3629;"m";1;1216.5
4513;"m";1;1216.6
2986;"f";1;1216.8
4396;"m";1;1216.8
3230;"m";1;1216.8
15421;"m";1;1216.9
5222;"m";1;1217.0
5425;"m";1;1217.1
5701;"m";1;1217.2
5217;"m";1;1217.4
4314;"m";1;1217.6
18159;"f";1;1217.6
4025;"m";1;1217.6
3609;"m";0;1217.7
5090;"m";1;1217.7
9940;"m";1;1217.7
2391;"m";1;1217.8
10266;"m";1;1218.4
9498;"m";1;1218.5
5565;"m";1;1219.0
11796;"m";1;1219.3
3276;"m";1;1219.4
3727;"m";0;1219.6
3983;"m";1;1219.6
4324;"m";0;1219.9
5274;"m";1;1220.2
5740;"m";1;1220.7
4093;"m";1;1220.8
3477;"m";0;1221.0
2812;"m";0;1221.0
4154;"f";1;1221.5
3736;"m";1;1221.6
4964;"m";1;1221.8
10529;"m";1;1222.0
3522;"m";0;1222.3
10775;"m";1;1222.7
3839;"f";1;1223.3
4503;"m";1;1223.4
2553;"m";0;1223.5
3990;"m";1;1223.5
3846;"m";1;1223.5
4132;"m";1;1223.8
4161;"m";1;1223.8
4039;"m";0;1224.0
2146;"m";0;1224.0
4489;"m";1;1224.3
2172;"m";1;1224.4
5913;"m";1;1225.0
4148;"m";1;1225.2
56130;"f";1;1225.4
5888;"m";1;1225.6
2440;"m";1;1226.0
11783;"f";1;1227.0
4052;"m";0;1227.1
3734;"m";0;1227.1
3545;"m";1;1227.2
16295;"m";1;1227.3
5687;"m";1;1227.7
3464;"m";0;1227.9
2995;"m";0;1228.1
4590;"m";0;1228.1
2408;"m";0;1228.1
8849;"m";0;1228.2
3707;"m";1;1228.4
5965;"m";1;1228.5
14709;"m";1;1228.6
6177;"m";1;1229.1
3537;"m";1;1229.2
5925;"m";0;1229.6
3051;"m";1;1229.9
3585;"m";0;1230.2
5875;"m";1;1230.4
16927;"m";1;1230.6
56134;"m";0;1230.8
3675;"f";0;1230.8
4975;"m";1;1231.2
5012;"m";1;1231.3
3510;"m";0;1231.7
56187;"f";1;1231.7
11366;"m";1;1232.2
3039;"m";0;1232.3
5601;"m";0;1232.4
8400;"m";0;1232.5
5971;"m";1;1232.5
2540;"m";0;1232.6
4319;"m";0;1232.9
14619;"m";0;1233.0
56123;"m";0;1233.0
3849;"m";1;1233.1
56183;"m";0;1233.1
2220;"m";1;1233.2
16627;"m";1;1233.2
2271;"m";0;1233.4
3064;"m";0;1233.4
3487;"m";1;1233.4
2097;"m";0;1233.8
4401;"m";0;1233.9
2680;"m";0;1234.4
4971;"m";1;1234.6
2466;"f";0;1234.6
3035;"m";0;1234.8
6020;"m";1;1235.0
3121;"m";1;1235.1
3124;"m";1;1235.2
5309;"m";0;1235.2
2467;"f";0;1235.3
14774;"m";0;1235.5
6113;"f";1;1235.5
6117;"m";1;1235.5
2660;"m";1;1235.7
4047;"m";0;1235.8
2016;"m";0;1235.9
4415;"m";0;1236.1
7168;"m";1;1236.6
2418;"m";0;1236.7
3635;"m";0;1236.7
14011;"m";1;1236.7
11657;"m";1;1236.8
5476;"m";1;1236.8
3719;"m";0;1237.0
5536;"m";1;1237.2
5017;"f";1;1237.3
2777;"m";1;1237.6
2069;"m";1;1237.6
4172;"m";0;1237.8
11655;"m";1;1238.0
3668;"m";0;1238.0
3924;"m";0;1238.1
16222;"m";1;1238.2
5866;"m";1;1238.3
5464;"m";1;1238.6
11688;"m";1;1238.7
7402;"m";0;1238.7
3465;"m";1;1238.8
4906;"m";1;1238.8
4402;"f";1;1238.9
11362;"m";1;1239.6
2162;"m";1;1239.9
2791;"m";1;1240.7
15959;"m";1;1241.0
5639;"m";1;1241.4
3551;"m";1;1241.5
3216;"m";0;1241.9
2775;"m";0;1242.0
10376;"m";1;1242.3
7185;"m";0;1242.3
5481;"m";1;1242.4
3148;"m";1;1242.6
3280;"m";1;1243.1
4469;"m";1;1243.1
56114;"m";1;1243.1
10606;"m";1;1243.4
2029;"m";0;1243.5
2561;"m";0;1243.5
2693;"f";1;1243.8
14872;"m";0;1243.9
11656;"m";1;1244.0
9492;"m";1;1244.1
4623;"m";0;1244.7
6367;"m";1;1244.8
6234;"m";0;1244.9
13762;"f";0;1245.3
4308;"m";1;1245.4
4124;"m";1;1245.5
10297;"m";1;1245.8
15494;"m";1;1246.1
10103;"m";1;1246.3
4035;"m";0;1246.3
5975;"m";1;1246.4
4151;"m";1;1246.4
3014;"m";0;1246.7
2392;"m";0;1246.8
3974;"m";1;1246.8
2283;"f";1;1246.9
15175;"m";1;1247.5
5416;"m";1;1247.7
5667;"m";1;1248.1
2619;"f";0;1248.3
5414;"f";1;1248.5
4152;"m";0;1248.7
3711;"m";0;1248.7
5226;"m";1;1248.8
5250;"m";1;1249.0
2370;"f";1;1249.5
8388;"m";1;1249.7
14868;"m";0;1249.9
16710;"m";1;1250.0
5024;"m";1;1250.0
5641;"m";1;1250.1
5509;"m";1;1250.3
5031;"m";1;1251.0
2588;"f";1;1251.0
21082;"m";1;1251.4
3511;"m";1;1251.6
4929;"f";1;1251.7
2482;"m";0;1251.7
3162;"m";0;1252.0
12617;"f";0;1252.2
2589;"m";1;1252.3
56164;"m";0;1252.8
3309;"m";1;1252.9
3203;"m";1;1253.6
2065;"m";0;1254.2
4846;"m";0;1254.3
2005;"m";1;1254.4
4366;"m";0;1254.4
3977;"m";1;1254.5
3970;"m";0;1254.7
11786;"m";1;1255.1
2611;"m";0;1255.5
4622;"m";0;1255.7
7589;"m";0;1255.7
12085;"f";0;1255.7
5054;"m";1;1255.9
3518;"m";1;1255.9
5654;"m";1;1255.9
5246;"m";1;1256.0
4107;"m";0;1256.0
4049;"m";1;1256.1
5037;"m";1;1256.1
9386;"m";0;1256.4
2676;"m";0;1256.5
6017;"m";1;1256.7
18419;"m";0;1256.8
4113;"m";1;1256.9
4935;"f";1;1257.0
4275;"m";1;1257.4
3431;"m";1;1257.4
6173;"m";1;1257.5
5653;"m";1;1257.5
15799;"m";0;1257.8
18941;"f";0;1257.9
9470;"m";1;1257.9
3824;"m";0;1257.9
5120;"m";1;1258.3
2091;"m";1;1258.3
5633;"m";1;1258.6
8030;"m";1;1258.6
4642;"m";0;1258.7
20678;"m";1;1258.9
9685;"m";1;1259.0
7563;"f";1;1259.1
9589;"m";1;1259.1
6074;"m";1;1259.5
6008;"m";1;1259.5
3805;"m";1;1259.5
3113;"m";0;1259.7
2690;"m";0;1259.7
3339;"m";0;1260.0
9668;"m";0;1260.0
14542;"m";1;1260.2
2159;"m";0;1260.2
2304;"m";1;1260.2
10296;"m";1;1260.3
3689;"f";1;1260.7
5725;"f";1;1261.0
2701;"m";1;1261.2
3452;"m";1;1261.2
7316;"m";0;1261.3
4702;"m";1;1261.3
19780;"m";1;1261.4
2528;"f";0;1261.4
19859;"m";1;1261.4
5690;"m";1;1261.8
11628;"m";1;1261.9
20317;"f";1;1261.9
15804;"m";0;1261.9
2464;"m";0;1262.0
18129;"m";0;1262.0
2479;"m";1;1262.1
16786;"f";1;1262.1
5440;"m";1;1262.3
5439;"m";1;1262.4
5922;"m";0;1262.5
2671;"m";0;1262.5
2485;"f";1;1262.6
2486;"m";0;1262.6
2113;"m";0;1263.2
6037;"m";1;1263.2
2651;"m";0;1263.5
5720;"m";1;1263.5
11278;"f";1;1263.8
13769;"m";0;1263.9
3918;"m";0;1263.9
11283;"m";1;1264.0
20438;"m";1;1264.3
2779;"m";1;1264.4
5512;"m";1;1264.6
2459;"m";1;1264.7
3178;"f";1;1264.7
11277;"m";1;1265.1
3830;"f";0;1265.1
4693;"m";1;1265.3
6051;"m";1;1265.5
20935;"m";1;1265.6
5839;"m";0;1265.6
2595;"m";0;1265.9
3755;"m";0;1266.2
3375;"m";1;1266.5
2585;"m";1;1266.5
3872;"m";1;1266.6
11281;"m";1;1266.7
5696;"f";1;1266.7
5704;"m";0;1266.8
3442;"m";0;1267.1
10626;"m";1;1267.2
3067;"m";1;1267.3
3424;"m";1;1267.4
3080;"f";1;1267.5
3478;"m";0;1267.6
7625;"m";1;1267.6
4430;"m";0;1267.6
5073;"f";1;1267.7
4547;"m";1;1268.6
4640;"m";1;1268.7
16638;"f";1;1269.2
14927;"f";1;1269.2
11805;"m";1;1269.2
2719;"f";0;1269.3
5408;"m";1;1269.3
7172;"m";1;1269.4
10777;"m";0;1269.4
3016;"m";1;1269.4
5643;"f";1;1269.4
3626;"m";0;1269.5
3466;"m";1;1269.7
21084;"f";1;1269.7
3406;"m";1;1269.9
7430;"m";0;1270.0
3107;"f";0;1270.1
21317;"m";1;1270.2
5986;"m";1;1270.3
4043;"m";1;1270.3
5635;"m";1;1270.5
6097;"m";1;1270.9
2457;"m";1;1270.9
2526;"m";1;1271.1
3170;"m";0;1271.2
3082;"m";0;1271.3
6047;"m";1;1271.5
14929;"m";1;1271.7
6217;"m";0;1271.8
4914;"f";1;1272.0
4938;"m";1;1272.3
2903;"m";1;1272.3
5033;"m";1;1272.4
5424;"m";1;1272.5
17743;"m";1;1272.7
5885;"m";1;1272.7
7352;"m";1;1272.8
5026;"m";1;1273.1
11488;"m";1;1273.3
6064;"f";1;1273.4
2465;"m";0;1273.5
3362;"m";0;1273.7
10638;"m";1;1273.9
3605;"m";0;1274.0
3278;"m";0;1274.3
56138;"m";0;1274.6
5488;"m";1;1274.7
5023;"m";1;1274.9
5669;"m";1;1275.2
5445;"m";1;1275.4
2562;"m";0;1275.7
3001;"m";0;1275.7
5262;"m";1;1275.9
3206;"m";0;1275.9
5106;"m";1;1276.0
16355;"m";1;1276.7
6006;"m";1;1276.7
5069;"m";1;1276.8
3962;"m";0;1276.9
9072;"m";0;1277.0
16106;"m";1;1277.0
4465;"m";1;1277.3
5505;"m";1;1277.5
4387;"m";0;1277.8
5331;"m";0;1277.9
6005;"m";1;1278.1
2240;"m";1;1278.2
3724;"f";1;1278.2
6340;"m";1;1278.2
5188;"f";0;1278.3
16429;"f";1;1278.6
4679;"m";1;1278.7
2419;"f";0;1278.8
5660;"f";1;1278.8
14645;"m";1;1278.8
8051;"m";0;1279.0
4472;"m";1;1279.2
4708;"m";1;1279.3
6168;"m";0;1279.4
10773;"m";1;1279.4
3426;"f";1;1279.7
19535;"m";1;1279.8
3012;"m";0;1280.1
2836;"m";1;1280.1
5270;"m";1;1280.2
16445;"m";1;1280.2
5499;"m";1;1280.3
5453;"m";1;1280.3
4866;"m";1;1280.8
20180;"m";1;1281.0
2785;"f";0;1281.1
12573;"m";0;1281.4
3930;"m";0;1281.5
9484;"m";1;1281.6
15933;"m";1;1281.6
6339;"m";1;1281.7
5404;"m";1;1281.9
21346;"m";1;1282.2
14638;"m";0;1282.2
4497;"m";1;1282.3
10347;"m";1;1282.4
11388;"m";1;1282.4
3411;"m";1;1282.7
2799;"m";1;1282.7
5042;"m";1;1282.9
5460;"m";1;1282.9
3370;"m";0;1282.9
6018;"m";1;1283.4
2704;"m";0;1283.6
6082;"m";1;1283.7
21060;"m";1;1283.7
3143;"m";0;1284.1
3672;"m";1;1284.5
4505;"m";1;1284.7
3257;"m";0;1285.0
3808;"m";1;1285.3
3586;"m";0;1285.4
2338;"m";1;1285.7
8726;"m";1;1286.2
3028;"f";0;1286.3
3790;"m";0;1286.6
3211;"f";1;1286.8
4591;"m";0;1286.8
9011;"m";0;1287.0
2131;"m";0;1287.1
4728;"m";1;1287.2
4335;"m";0;1287.3
12741;"m";0;1287.4
5610;"m";1;1287.5
14647;"f";1;1287.8
2991;"m";1;1287.9
3047;"m";1;1287.9
5467;"m";1;1287.9
3087;"m";1;1288.0
6105;"f";1;1288.0
4749;"f";1;1288.2
9747;"m";1;1288.2
8069;"m";0;1288.4
2501;"m";0;1288.4
3273;"m";0;1288.5
2327;"m";0;1288.6
3713;"m";0;1288.6
5772;"m";1;1289.2
6110;"f";1;1289.2
5678;"m";1;1289.3
4160;"m";1;1289.5
10532;"m";1;1289.5
56141;"m";0;1289.6
3942;"m";0;1290.2
3622;"m";0;1290.2
5328;"m";0;1290.3
4609;"m";0;1290.3
4427;"m";0;1290.4
3430;"m";1;1290.4
4159;"m";1;1290.4
2751;"m";0;1290.5
5502;"m";1;1290.6
3433;"f";0;1290.6
16481;"m";0;1290.7
5098;"m";1;1291.2
5573;"m";1;1291.4
2337;"m";0;1291.5
10936;"m";1;1292.1
5872;"m";1;1292.3
5353;"m";1;1292.3
5143;"m";1;1292.4
3565;"m";0;1292.6
6333;"m";1;1293.0
9480;"m";1;1293.1
2694;"m";1;1293.1
5278;"m";1;1293.2
2512;"f";0;1293.2
16397;"m";1;1293.3
4936;"m";1;1293.5
3752;"m";0;1293.5
6209;"f";1;1293.8
2147;"m";0;1293.9
4222;"m";1;1294.0
4108;"m";0;1294.0
3527;"m";0;1294.2
7842;"m";0;1294.2
2047;"m";0;1294.4
3335;"m";1;1294.4
5381;"m";1;1294.5
3531;"m";0;1294.6
2688;"m";0;1294.8
3198;"m";0;1295.1
2689;"f";0;1295.1
4500;"m";1;1295.2
9135;"m";0;1295.2
2455;"m";0;1295.4
11373;"m";1;1295.5
4136;"m";1;1295.6
15112;"m";1;1295.7
5582;"m";1;1296.1
5837;"m";1;1296.1
5717;"m";1;1296.2
4745;"m";1;1296.4
17723;"m";0;1296.6
3045;"m";0;1296.6
2539;"m";0;1296.8
2118;"m";0;1296.8
20467;"m";1;1297.0
4134;"m";0;1297.4
4611;"f";1;1297.5
2803;"m";0;1297.7
4551;"m";1;1297.9
4852;"m";0;1298.1
3254;"m";0;1298.2
2581;"m";1;1298.4
9288;"m";0;1298.4
2535;"m";0;1298.6
4106;"f";1;1298.6
2683;"m";0;1298.7
5593;"m";1;1298.7
16137;"m";0;1298.8
5183;"m";0;1298.9
2614;"f";0;1299.0
8517;"m";0;1299.0
2529;"m";0;1299.1
3600;"m";1;1299.2
3526;"m";0;1299.3
4501;"m";1;1299.5
5808;"m";1;1299.6
7723;"m";0;1299.8
3602;"m";0;1300.0
4815;"m";0;1300.1
5316;"m";0;1300.5
10960;"f";1;1300.5
13898;"m";1;1300.5
15816;"m";1;1300.6
4937;"m";1;1300.7
10449;"m";1;1300.9
11602;"f";1;1301.3
15882;"f";1;1301.3
5773;"m";1;1301.5
5432;"m";1;1301.5
9502;"m";1;1301.5
5027;"m";1;1301.7
12065;"m";0;1301.8
2140;"m";0;1302.0
3389;"m";0;1302.0
10067;"m";1;1302.1
3359;"m";0;1302.1
2445;"f";1;1302.3
8778;"m";0;1302.4
3451;"m";0;1302.4
2166;"m";0;1302.5
21437;"m";1;1302.5
6345;"m";0;1302.6
4797;"m";1;1302.6
4196;"m";0;1302.6
4042;"m";1;1302.8
4037;"m";1;1302.9
4053;"m";0;1303.0
2717;"m";0;1303.3
3763;"f";1;1303.4
3123;"m";1;1303.4
3762;"m";1;1303.7
5754;"m";1;1303.9
5569;"m";1;1304.0
4959;"m";1;1304.1
13414;"m";0;1304.1
5429;"m";1;1304.3
12109;"m";0;1304.4
8440;"m";0;1304.4
